block,feature,endpoint,n,pearson_r,p,q
metabolomics,N-butylbenzenesulphonamide,stanford_mean_iauc_2h,28,-0.4452517566947781,0.016674336640471524,0.2786996267050241
metabolomics,"9-Oxo-10(E),12(E)-octadecadienoic acid",stanford_mean_iauc_2h,28,0.44069300407910905,0.01800805080790987,0.28228771199356456
metabolomics,MG 18:3,stanford_mean_iauc_2h,28,-0.4403609137288999,0.01810849062813676,0.28228771199356456
metabolomics,Histidine,stanford_mean_iauc_2h,28,-0.43900641773565074,0.01852286756282567,0.28228771199356456
metabolomics,Carbadox,stanford_mean_iauc_2h,28,0.43860648158068655,0.018646676393325713,0.28228771199356456
metabolomics,LPC 20:3,stanford_mean_iauc_2h,28,-0.43675399974290763,0.019228921659807365,0.28228771199356456
metabolomics,Palmitelaidic acid,stanford_mean_iauc_2h,28,0.4365255749465646,0.01930172389699587,0.28228771199356456
metabolomics,Zolpidem phenyl-4-carboxylic acid,stanford_mean_iauc_2h,28,-0.4352482893390954,0.019712931853560847,0.282417921657137
metabolomics,Fenoxanil,stanford_mean_iauc_2h,28,0.4296964514440992,0.021583331121086846,0.28800436733195106
metabolomics,"1H-Indole-3-carboxamide, 1-(5-chloropentyl)-N-1-naphthalenyl-",stanford_mean_peak_delta_2h,28,-0.6353778857439304,0.00017548605185047734,0.0669837026488423
metabolomics,Thiabendazole,stanford_mean_peak_delta_2h,28,-0.6328581619185889,0.00019083675968331143,0.0669837026488423
metabolomics,9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid,stanford_mean_peak_delta_2h,28,0.6141854101032165,0.00034613810619137206,0.06831499074841267
metabolomics,LPC 17:0/0:0,stanford_mean_peak_delta_2h,28,-0.6103331683924504,0.00038925920654366193,0.06831499074841267
metabolomics,LPC 18:0/0:0,stanford_mean_peak_delta_2h,28,-0.5942156904684012,0.0006243986841594802,0.08766557525599103
metabolomics,LPE 20:1,stanford_mean_peak_delta_2h,28,-0.5707189481915174,0.0011830220270586172,0.1384135771658582
metabolomics,LPE 20:0,stanford_mean_peak_delta_2h,28,-0.5550652818055041,0.0017578288496253168,0.1574900481084463
metabolomics,LPC 15:0,stanford_mean_peak_delta_2h,28,-0.5412268038010843,0.002450034240203304,0.1574900481084463
metabolomics,MMV676881,stanford_mean_peak_delta_2h,28,0.540406007054984,0.0024974967272361134,0.1574900481084463
metabolomics,LPC 16:0,stanford_mean_peak_delta_2h,28,-0.539608829805109,0.002544338788695438,0.1574900481084463
metabolomics,"1-(9Z,12Z-Octadecadienoyl-2-hydroxy-sn-glycero-3-phosphocholine",stanford_mean_peak_delta_2h,28,-0.5367312450058946,0.002719683649721913,0.1574900481084463
metabolomics,Hippuric acid,stanford_mean_peak_delta_2h,28,-0.5366771216874396,0.00272307740502509,0.1574900481084463
metabolomics,Phenyl glucuronide,stanford_mean_peak_delta_2h,28,-0.5327662356319997,0.0029780052325015347,0.1574900481084463
metabolomics,Hexadecadienoic acid,stanford_mean_peak_delta_2h,28,0.5304143871892014,0.0031408271702539152,0.1574900481084463
metabolomics,2-Hydroxyethanesulfonate,stanford_mean_peak_delta_2h,28,-0.5273252985338664,0.003366081374989893,0.15753260834952698
metabolomics,LPE 20:3,stanford_mean_peak_delta_2h,28,-0.5171960105916478,0.004202853150128345,0.18285479278358224
metabolomics,LPC 16:0/0:0,stanford_mean_peak_delta_2h,28,-0.514762123259043,0.004428107517551137,0.18285479278358224
metabolomics,Salicylic acid ethyl ester,stanford_mean_peak_delta_2h,28,-0.5055485036267204,0.005374954993709545,0.2000287040483602
metabolomics,Nitrilotriacetic acid,stanford_mean_peak_delta_2h,28,0.5051997885067169,0.005413882303303196,0.2000287040483602
metabolomics,LPC 20:3,stanford_mean_peak_delta_2h,28,-0.5020683926234463,0.0057741396187544185,0.2026723006182801
metabolomics,LPE 20:2,stanford_mean_peak_delta_2h,28,-0.49649285137748317,0.006465210233850643,0.20651198145927294
metabolomics,Azoxystrobin (free acid),stanford_mean_peak_delta_2h,28,0.49644147321758725,0.006471885458837614,0.20651198145927294
metabolomics,Tyr-Val,stanford_mean_peak_delta_2h,28,-0.4923347132657749,0.007024366470748261,0.21439588097675127
metabolomics,"15S-Hydroperoxy-11Z,13E-eicosadienoic acid",stanford_mean_peak_delta_2h,28,0.48473476918469816,0.008150421973162925,0.23244425755141293
metabolomics,LPC 18:1,stanford_mean_peak_delta_2h,28,-0.4839302022217776,0.008277929399979093,0.23244425755141293
metabolomics,LPE 18:0,stanford_mean_peak_delta_2h,28,-0.4776057041185653,0.009338985555798223,0.24688356117408194
metabolomics,LPC 18:0,stanford_mean_peak_delta_2h,28,-0.4767236429978905,0.009495521583618535,0.24688356117408194
metabolomics,"N-3,4-Tridhydroxybenzamide",stanford_mean_peak_delta_2h,28,-0.4710169073925423,0.01056150799365671,0.2647920932695361
metabolomics,2-Oxoadipic acid,stanford_mean_peak_delta_2h,28,-0.4661466519498102,0.01154748224987026,0.2795287082554801
metabolomics,PE 16:0/18:2,stanford_mean_peak_delta_2h,28,-0.4595231835172954,0.013008616080627899,0.3044016162866929
metabolomics,MG 18:3,stanford_mean_peak_delta_2h,28,-0.455862911016464,0.01387891521488037,0.3132331231599511
metabolomics,N-butylbenzenesulphonamide,stanford_mean_peak_delta_2h,28,-0.453695338527759,0.01441634908631511,0.3132331231599511
metabolomics,1-pentadecanoyl-2-hydroxy-sn-glycero-3-phosphocholine,stanford_mean_peak_delta_2h,28,-0.45248159005525146,0.014724633994698559,0.3132331231599511
metabolomics,MMV020120,stanford_mean_peak_delta_2h,28,-0.44993280461313573,0.015389532073043187,0.31685870498797286
metabolomics,3-Hydroxyhexadecanoic acid,stanford_mean_peak_delta_2h,28,-0.44841192722807605,0.01579779868173654,0.31685870498797286
metabolomics,Buphedrone,stanford_mean_peak_delta_2h,28,0.4456775051356409,0.01655399372278541,0.3192777775795756
metabolomics,C8:1 AC,stanford_mean_peak_delta_2h,28,0.44399146338725165,0.017034747352019184,0.3192777775795756
metabolomics,1-Oleoyl-L-.alpha.-lysophosphatidic acid,stanford_mean_peak_delta_2h,28,-0.4418399524957639,0.017664627013332032,0.3192777775795756
metabolomics,LPE 16:0,stanford_mean_peak_delta_2h,28,-0.44019241619218075,0.01815962560002252,0.3192777775795756
metabolomics,S-Allylcysteine,stanford_mean_peak_delta_2h,28,-0.4394719138106247,0.018379602518485437,0.3192777775795756
metabolomics,"C20:4,DC FA",stanford_mean_peak_delta_2h,28,-0.43860454474707006,0.01864727760792393,0.3192777775795756
metabolomics,Carbadox,stanford_mean_peak_delta_2h,28,0.43167562215292593,0.020900827666358694,0.34934240528056676
metabolomics,LPC 18:2,stanford_mean_peak_delta_2h,28,-0.42752419198761205,0.022352964672581337,0.3641186525931133
metabolomics,"9-Oxo-10(E),12(E)-octadecadienoic acid",stanford_mean_peak_delta_2h,28,0.42622901391995327,0.022822251729482886,0.3641186525931133
metabolomics,Palmitelaidic acid,stanford_mean_peak_delta_2h,28,0.42295474614025674,0.0240440113401551,0.3740724096745558
metabolomics,C18:3 FA,stanford_mean_peak_delta_2h,28,0.42173621616976253,0.02451186730061192,0.3740724096745558
metabolomics,Nicotinoylcholine,stanford_mean_peak_delta_2h,28,0.41965344847051544,0.0253284211916117,0.37453710261773443
metabolomics,Histidine,stanford_mean_peak_delta_2h,28,-0.4171117527036263,0.026354243149628375,0.37453710261773443
metabolomics,Ketodeoxycholic acid,stanford_mean_peak_delta_2h,28,0.415645066029359,0.026961134076709817,0.37453710261773443
metabolomics,Tetradecanedioic acid,stanford_mean_peak_delta_2h,28,-0.4156164720106148,0.02697307573804805,0.37453710261773443
olink,FSTL3,stanford_msi,20,0.8328943759317734,7.914191931344275e-07,0.0011562634411693986
olink,VSIG4,stanford_msi,20,0.8123545539427625,2.936001089755915e-06,0.0021447487960666958
olink,PLAT,stanford_msi,20,0.8049475927248977,4.496751772166424e-06,0.0021899181130450485
olink,RARRES2,stanford_msi,20,0.796712569613094,7.045298908163836e-06,0.002495051798239354
olink,TNFRSF1B,stanford_msi,20,0.7888689953667609,1.0566203558739927e-05,0.002495051798239354
olink,LBP,stanford_msi,20,0.7837092321496693,1.3643640528160288e-05,0.002495051798239354
olink,CD74,stanford_msi,20,0.7826125461327305,1.438998846986954e-05,0.002495051798239354
olink,TNFRSF8,stanford_msi,20,0.7807494873005779,1.5739505787027708e-05,0.002495051798239354
olink,LGALS9,stanford_msi,20,0.7803304349963593,1.605777648130473e-05,0.002495051798239354
olink,FOLR2,stanford_msi,20,0.776295147770325,1.9420616994916645e-05,0.002495051798239354
olink,BTN2A1,stanford_msi,20,0.7749269452419765,2.0691887313951476e-05,0.002495051798239354
olink,IL18R1,stanford_msi,20,0.7748464915453401,2.076883850673972e-05,0.002495051798239354
olink,CLEC11A,stanford_msi,20,0.7720670801155666,2.3584396403822954e-05,0.002495051798239354
olink,CDHR5,stanford_msi,20,0.7717656349711335,2.390877835410743e-05,0.002495051798239354
olink,FGFR2,stanford_msi,20,0.7667531482149951,2.9898893263860125e-05,0.002708230743348009
olink,TFPI,stanford_msi,20,0.763321290232816,3.471314996707043e-05,0.002708230743348009
olink,OXT,stanford_msi,20,0.7632847393816574,3.4767831800045943e-05,0.002708230743348009
olink,CD163,stanford_msi,20,0.762181655448145,3.645352683029596e-05,0.002708230743348009
olink,TIMP1,stanford_msi,20,0.7614677481328312,3.758175930794057e-05,0.002708230743348009
olink,TGFBR2,stanford_msi,20,0.7614296268472504,3.7642844136079284e-05,0.002708230743348009
olink,CD48,stanford_msi,20,0.759588401467047,4.06972302748746e-05,0.002708230743348009
olink,PCSK9,stanford_msi,20,0.7595395944353044,4.0781024198258856e-05,0.002708230743348009
olink,IGSF3,stanford_msi,20,0.7565247751246902,4.625461114762404e-05,0.002938173342899075
olink,SIGLEC1,stanford_msi,20,0.7554047196523682,4.844376017957109e-05,0.00294901390093139
olink,RELT,stanford_msi,20,0.7514221196029421,5.696763102077006e-05,0.003329188356853802
olink,IGFBP2,stanford_msi,20,-0.7490992664588217,6.251233952598723e-05,0.0035127126172102823
olink,CD83,stanford_msi,20,0.7437083581456062,7.7199596917485e-05,0.004177355966535022
olink,LILRA5,stanford_msi,20,0.7340922811083941,0.00011081772051112032,0.005782310345240957
olink,CST3,stanford_msi,20,0.7285699791560174,0.00013527788087962277,0.006815206343625133
olink,KLRB1,stanford_msi,20,0.7263722745604784,0.00014622239894833728,0.007121030828784025
olink,IL6,stanford_msi,20,0.7207237565634239,0.00017788177487083317,0.008383395906009268
olink,IL12RB1,stanford_msi,20,0.7173835185416824,0.00019922056341942676,0.009095663848618204
olink,HAVCR2,stanford_msi,20,0.7128340408181217,0.00023176361209993818,0.010260807190242718
olink,TNFRSF10A,stanford_msi,20,0.7113507617187764,0.0002433056095804882,0.010454985164620388
olink,F7,stanford_msi,20,0.7094777169447812,0.00025857535177543683,0.010793673969826091
olink,CPM,stanford_msi,20,0.7062612396422541,0.0002866975507830603,0.011635142269279197
olink,IL18BP,stanford_msi,20,0.7046755351759842,0.0003014900169348635,0.01176026875443702
olink,SFRP1,stanford_msi,20,0.7042176804433804,0.0003058796801290943,0.01176026875443702
olink,DLL1,stanford_msi,20,0.7025198755426559,0.000322633508075133,0.012086347571737674
olink,LILRB4,stanford_msi,20,0.7002400268930024,0.00034634891737067694,0.012650394206963974
olink,LTBR,stanford_msi,20,0.6989271955278992,0.00036066290496467057,0.01269819204864358
olink,CTSZ,stanford_msi,20,0.6981088545915958,0.0003698362066351325,0.01269819204864358
olink,CDHR2,stanford_msi,20,0.6977665129809518,0.0003737318672769842,0.01269819204864358
olink,CD300C,stanford_msi,20,0.6956715194335893,0.0003983359283063204,0.013226563437625776
olink,CDH2,stanford_msi,20,0.6927846051146623,0.00043447342363592853,0.014105903820713146
olink,TNFRSF1A,stanford_msi,20,0.6905451486199994,0.0004643782909664255,0.014281960551132726
olink,NRCAM,stanford_msi,20,0.6903327126965169,0.00046730310790805735,0.014281960551132726
olink,RNASET2,stanford_msi,20,0.6901939101456791,0.00046922252324050023,0.014281960551132726
olink,TNFRSF14,stanford_msi,20,0.6868137427472735,0.0005180613135837959,0.015199811791899292
olink,TNFRSF11A,stanford_msi,20,0.686663125924171,0.000520333544493237,0.015199811791899292
olink,IL1RAP,stanford_mean_iauc_2h,15,-0.7496109193622196,0.0007589799488851219,0.5671363714404102
olink,PROC,stanford_mean_iauc_2h,15,0.7126175349753038,0.001990482214834183,0.5671363714404102
olink,PNPT1,stanford_mean_iauc_2h,15,-0.7099108508274509,0.002121512605769041,0.5671363714404102
olink,CTSF,stanford_mean_iauc_2h,15,0.7096198558931162,0.0021359980071919632,0.5671363714404102
olink,NPY,stanford_mean_iauc_2h,15,-0.7031230097837757,0.0024804078354324598,0.5671363714404102
olink,TNFSF12,stanford_mean_iauc_2h,15,-0.7013170896438236,0.002583555995265859,0.5671363714404102
olink,PCSK9,stanford_mean_iauc_2h,15,0.6945070469422331,0.0030034476664235247,0.5671363714404102
olink,CA14,stanford_mean_iauc_2h,15,-0.6929670188747846,0.0031054695219187418,0.5671363714404102
olink,KLK14,stanford_mean_iauc_2h,15,-0.6836016826478329,0.003786155880976765,0.5995023235224106
olink,CCL4,stanford_mean_iauc_2h,15,0.6796846168777423,0.004103369770858389,0.5995023235224106
olink,IL17D,stanford_mean_iauc_2h,15,-0.6739159722596277,0.0046080255157043,0.6120295707676348
olink,BST2,stanford_mean_iauc_2h,15,0.6567862943665217,0.006396420221521404,0.748721555707768
olink,MME,stanford_mean_iauc_2h,15,0.6540757841232394,0.006722745369287434,0.748721555707768
olink,GGT1,stanford_mean_iauc_2h,15,0.6487730321646453,0.007398282694906848,0.748721555707768
olink,NTF4,stanford_mean_iauc_2h,15,-0.6429524960523199,0.008198832720847343,0.748721555707768
olink,PLAT,stanford_mean_iauc_2h,15,0.6429474701025776,0.008199551602549137,0.748721555707768
olink,CD177,stanford_mean_iauc_2h,15,0.6237009374367735,0.011328617547258418,0.8163662854496517
olink,CCL16,stanford_mean_iauc_2h,15,0.6219800898132087,0.01164722923874549,0.8163662854496517
olink,TP53,stanford_mean_iauc_2h,15,-0.6192865417964072,0.01215956664728689,0.8163662854496517
olink,IL6,stanford_mean_iauc_2h,15,0.6191653104049859,0.01218302182785681,0.8163662854496517
olink,IL2RA,stanford_mean_iauc_2h,15,0.6182472528520108,0.012361760100990273,0.8163662854496517
olink,WIF1,stanford_mean_iauc_2h,15,-0.6142792409466853,0.013157301304497056,0.8163662854496517
olink,OXT,stanford_mean_iauc_2h,15,0.6138436803414893,0.013246932638657777,0.8163662854496517
olink,ESM1,stanford_mean_iauc_2h,15,-0.6108408168903721,0.013877521177538038,0.8163662854496517
olink,IL17RB,stanford_mean_iauc_2h,15,-0.6074402050509337,0.014618763020166129,0.8163662854496517
olink,FGF21,stanford_mean_iauc_2h,15,0.603620094973982,0.0154866700066208,0.8163662854496517
olink,PDGFRB,stanford_mean_iauc_2h,15,0.6002116974760652,0.016293305649414926,0.8163662854496517
olink,CLEC4A,stanford_mean_iauc_2h,15,-0.5969195983639664,0.017102023177643106,0.8163662854496517
olink,KYNU,stanford_mean_iauc_2h,15,0.5933822777929777,0.01800416784565534,0.8163662854496517
olink,CHEK2,stanford_mean_iauc_2h,15,-0.5891654398802145,0.019125654234394326,0.8163662854496517
olink,FUT8,stanford_mean_iauc_2h,15,-0.587394724843057,0.019611825940857818,0.8163662854496517
olink,RARRES2,stanford_mean_iauc_2h,15,0.5870869685867514,0.019697256372082726,0.8163662854496517
olink,NXPH1,stanford_mean_iauc_2h,15,0.5866386826282284,0.019822193175345157,0.8163662854496517
olink,TNFRSF10A,stanford_mean_iauc_2h,15,0.5859281426353878,0.020021430018241405,0.8163662854496517
olink,LBP,stanford_mean_iauc_2h,15,0.5857866069010467,0.02006129465454345,0.8163662854496517
olink,ACY1,stanford_mean_iauc_2h,15,0.5839435580933364,0.020585824838530695,0.8163662854496517
olink,CD1C,stanford_mean_iauc_2h,15,-0.5836351907589754,0.020674573964159556,0.8163662854496517
olink,CRX,stanford_mean_iauc_2h,15,-0.581324039218299,0.021348831499894673,0.8208063900354241
olink,ZBTB16,stanford_mean_iauc_2h,15,-0.5777126109046954,0.022435000866424675,0.8281220198613497
olink,NFATC3,stanford_mean_iauc_2h,15,0.5769395253871581,0.022672745239188215,0.8281220198613497
olink,F9,stanford_mean_iauc_2h,15,0.5742983560864462,0.0234990918509474,0.83737007790815
olink,MMP12,stanford_mean_iauc_2h,15,0.5720107237327322,0.02423267843419053,0.842951028389342
olink,INHBC,stanford_mean_iauc_2h,15,0.5630847171616409,0.027257820579921058,0.9055784912212623
olink,LAMP2,stanford_mean_iauc_2h,15,0.5615121546107262,0.027818291719807726,0.9055784912212623
olink,FGF2,stanford_mean_iauc_2h,15,-0.5586432019522206,0.02886256522481202,0.9055784912212623
olink,AMBN,stanford_mean_iauc_2h,15,-0.5580791931045623,0.02907119605393063,0.9055784912212623
olink,RAB37,stanford_mean_iauc_2h,15,-0.5565510621291645,0.029642020797903193,0.9055784912212623
olink,SORD,stanford_mean_iauc_2h,15,0.5519291492334649,0.03141851876728908,0.9055784912212623
olink,GDNF,stanford_mean_iauc_2h,15,0.5500186823667821,0.03217509969665138,0.9055784912212623
olink,CPA1,stanford_mean_iauc_2h,15,0.5476186107258265,0.033144315047166716,0.9055784912212623
olink,NPY,stanford_mean_peak_delta_2h,15,-0.7297437148805554,0.0013030550882421334,0.7293879184844041
olink,PROC,stanford_mean_peak_delta_2h,15,0.7276623973498896,0.0013745962323751288,0.7293879184844041
olink,NFATC3,stanford_mean_peak_delta_2h,15,0.7203509968178595,0.0016512402610502996,0.7293879184844041
olink,PNPT1,stanford_mean_peak_delta_2h,15,-0.711292036416096,0.002053819692109684,0.7293879184844041
olink,WIF1,stanford_mean_peak_delta_2h,15,-0.7028428148811591,0.0024961941084339634,0.7293879184844041
olink,LAMP2,stanford_mean_peak_delta_2h,15,0.6942138037891336,0.003022667299163732,0.7360194873463688
olink,CA14,stanford_mean_peak_delta_2h,15,-0.6746885664695833,0.004537761384426589,0.8315660278796422
olink,MME,stanford_mean_peak_delta_2h,15,0.6745157246491094,0.004553407407965187,0.8315660278796422
olink,CCL16,stanford_mean_peak_delta_2h,15,0.6672213106625512,0.005253103238796575,0.8520995640450065
olink,FGF2,stanford_mean_peak_delta_2h,15,-0.6617359582470728,0.005832303655338854,0.8520995640450065
olink,CCL4,stanford_mean_peak_delta_2h,15,0.6487548849649385,0.0074006810385538946,0.9760060480603413
olink,CHEK2,stanford_mean_peak_delta_2h,15,-0.6442385072904151,0.00801647678078309,0.9760060480603413
olink,IL17D,stanford_mean_peak_delta_2h,15,-0.6341516594189738,0.009533894536129461,0.9981823858460973
olink,CD1C,stanford_mean_peak_delta_2h,15,-0.6308490262431198,0.010075659821665306,0.9981823858460973
olink,CLEC4A,stanford_mean_peak_delta_2h,15,-0.62149252950387,0.011738727447882293,0.9981823858460973
olink,RARRES2,stanford_mean_peak_delta_2h,15,0.6053134984235594,0.015097278376131654,0.9981823858460973
olink,NTF4,stanford_mean_peak_delta_2h,15,-0.6049037564971845,0.015190812264937098,0.9981823858460973
olink,GGT1,stanford_mean_peak_delta_2h,15,0.6010871417348153,0.016083174368477633,0.9981823858460973
olink,ESM1,stanford_mean_peak_delta_2h,15,-0.596939312339081,0.01709709244561939,0.9981823858460973
olink,PCSK9,stanford_mean_peak_delta_2h,15,0.589210037427814,0.019113526867504158,0.9981823858460973
olink,IL1RAP,stanford_mean_peak_delta_2h,15,-0.5834199278944799,0.02073669602125273,0.9981823858460973
olink,CPB1,stanford_mean_peak_delta_2h,15,0.5808998368768736,0.021474343946591864,0.9981823858460973
olink,CSTB,stanford_mean_peak_delta_2h,15,0.5791815350146307,0.021988373029009117,0.9981823858460973
olink,THY1,stanford_mean_peak_delta_2h,15,0.578998664148462,0.02204361202442016,0.9981823858460973
olink,IL6,stanford_mean_peak_delta_2h,15,0.5732745157532015,0.023825348490990213,0.9981823858460973
olink,TNFRSF10A,stanford_mean_peak_delta_2h,15,0.5716539128828485,0.02434860822236583,0.9981823858460973
olink,FUT8,stanford_mean_peak_delta_2h,15,-0.5713632792119709,0.02444333942770982,0.9981823858460973
olink,KLK14,stanford_mean_peak_delta_2h,15,-0.5713144681181122,0.024459275955814878,0.9981823858460973
olink,CTSF,stanford_mean_peak_delta_2h,15,0.5684108874564543,0.025421174989368737,0.9981823858460973
olink,PLAT,stanford_mean_peak_delta_2h,15,0.5670754162964864,0.025872843490834373,0.9981823858460973
olink,TP53,stanford_mean_peak_delta_2h,15,-0.5647384307852341,0.026677437167183786,0.9981823858460973
olink,MIA,stanford_mean_peak_delta_2h,15,-0.5644858488820661,0.026765488302788843,0.9981823858460973
olink,PDGFRB,stanford_mean_peak_delta_2h,15,0.5633329447309651,0.027170115992930587,0.9981823858460973
olink,SLITRK2,stanford_mean_peak_delta_2h,15,-0.5553429018448498,0.030099103551746387,0.9981823858460973
olink,CPA1,stanford_mean_peak_delta_2h,15,0.5546376239805607,0.030368305344811247,0.9981823858460973
olink,IQGAP2,stanford_mean_peak_delta_2h,15,0.5544814546935669,0.030428152102758968,0.9981823858460973
olink,F9,stanford_mean_peak_delta_2h,15,0.5530087708920163,0.03099676286498478,0.9981823858460973
olink,CD14,stanford_mean_peak_delta_2h,15,0.5485844438016726,0.03275176129194922,0.9981823858460973
olink,IL2RA,stanford_mean_peak_delta_2h,15,0.5465986589443058,0.033562575915548794,0.9981823858460973
olink,LBP,stanford_mean_peak_delta_2h,15,0.5448595109699947,0.034284610722508824,0.9981823858460973
olink,CRIP2,stanford_mean_peak_delta_2h,15,-0.5444565037927955,0.034453525465587824,0.9981823858460973
olink,AMBN,stanford_mean_peak_delta_2h,15,-0.5435388191293766,0.03484041738694233,0.9981823858460973
olink,ADA,stanford_mean_peak_delta_2h,15,0.5432938942328085,0.034944208402492946,0.9981823858460973
olink,NXPH1,stanford_mean_peak_delta_2h,15,0.541210640805066,0.03583612656050266,0.9981823858460973
olink,FGF21,stanford_mean_peak_delta_2h,15,0.5411908107147998,0.03584469514238385,0.9981823858460973
olink,CD209,stanford_mean_peak_delta_2h,15,0.540138267412943,0.03630163673258128,0.9981823858460973
olink,ICOSLG,stanford_mean_peak_delta_2h,15,0.5394580794309956,0.03659916567839799,0.9981823858460973
olink,DNAJB8,stanford_mean_peak_delta_2h,15,-0.5391583495331923,0.036730833628004854,0.9981823858460973
olink,ITGB1BP1,stanford_mean_peak_delta_2h,15,0.535413007241158,0.03840520120119782,0.9981823858460973
olink,ZBTB16,stanford_mean_peak_delta_2h,15,-0.5343859151338674,0.03887384976481994,0.9981823858460973
